19.38831,51.10612,speed_camera
22.29609,50.3986,speed_camera
22.1277,50.3758,speed_camera
21.75613,50.38638,speed_camera
21.84255,50.07126,speed_camera
21.06845,52.23008,speed_camera
22.86817,52.0277,speed_camera
22.29329,52.15765,speed_camera
21.5484,52.26163,speed_camera
21.93905,51.62037,speed_camera
22.44129,51.30004,speed_camera
21.53377,51.59513,speed_camera
23.32454,52.03492,speed_camera
23.48913,52.03742,speed_camera
23.56337,52.05408,speed_camera
21.66277,50.87823,speed_camera
21.57181,50.71846,speed_camera
20.08901,52.00451,speed_camera
20.32192,52.13929,speed_camera
20.98972,52.5048,speed_camera
21.0814,52.66909,speed_camera
20.89806,53.24893,speed_camera
21.34168,53.3879,speed_camera
21.46404,53.23923,speed_camera
21.31044,52.88023,speed_camera
21.12035,52.13054,speed_camera
21.12542,52.13127,speed_camera
19.54019,51.60144,speed_camera
15.05805,52.31457,speed_camera
18.35924,54.38984,speed_camera
18.367,54.34872,speed_camera
18.20354,54.24,speed_camera
19.34806,52.21502,speed_camera
19.22465,52.02616,speed_camera
21.101,51.52218,speed_camera
20.80961,54.24096,speed_camera
18.09644,51.84282,speed_camera
18.72171,52.90654,speed_camera
22.97879,53.93381,speed_camera
19.04987,50.24325,speed_camera
15.08764,52.31273,speed_camera
19.31587,51.95612,speed_camera
21.02802,52.16096,speed_camera
21.08111,52.29393,speed_camera
21.21033,52.22419,speed_camera
21.0254,52.20993,speed_camera
20.91533,52.22909,speed_camera
20.95785,52.3381,speed_camera
20.92183,52.24011,speed_camera
21.00705,52.21058,speed_camera
20.97195,52.20578,speed_camera
21.09756,52.23478,speed_camera
21.01859,52.10641,speed_camera
21.10338,52.12156,speed_camera
21.00642,52.25983,speed_camera
21.0468,52.1903,speed_camera
20.95415,52.18571,speed_camera
19.9193,49.6334,speed_camera
21.02318,52.2453,speed_camera
21.22966,52.25023,speed_camera
21.08929,52.57037,speed_camera
15.75475,51.68311,speed_camera
19.52514,52.90163,speed_camera
15.89153,54.03068,speed_camera
19.53892,50.51275,speed_camera
21.48779,52.06546,speed_camera
20.06386,53.62307,speed_camera
21.89125,49.84399,speed_camera
21.05432,52.30555,speed_camera
21.0754,52.30776,speed_camera
